latitude,longitude,floorSize,url,price,date
30.368218,-97.758176,"3,015",https://www.zillow.com/homedetails/7910-Mesa-Trails-Cir-Austin-TX-78731/29355529_zpid/,"$650,000",1601442000.0
30.256145,-97.576137,"1,590",https://www.zillow.com/homedetails/5817-Wideleaf-Dr-Austin-TX-78724/70344538_zpid/,"$250,000",1601442000.0
30.391791,-97.666698,"1,886",https://www.zillow.com/homedetails/12013-Natures-Bnd-Austin-TX-78753/120899572_zpid/,"$369,800",1601442000.0
30.501578,-97.787784,"1,702",https://www.zillow.com/homedetails/11120-Crazy-Well-Dr-Austin-TX-78717/88016124_zpid/,"$273,750",1601442000.0
30.360831,-97.886781,"2,074",https://www.zillow.com/homedetails/11705-Woodland-Hills-Trl-Austin-TX-78732/70337432_zpid/,"$450,000",1601442000.0
30.207908,-97.786649,"1,884",https://www.zillow.com/homedetails/5807-Cherry-Park-Austin-TX-78745/29488126_zpid/,"$420,000",1601442000.0
30.215067,-97.842851,"1,522",https://www.zillow.com/homedetails/4300-Triboro-Trl-Austin-TX-78749/29488899_zpid/,"$355,000",1601442000.0
30.239801,-97.900698,"3,297",https://www.zillow.com/homedetails/7501-Covered-Bridge-Dr-Austin-TX-78736/70327897_zpid/,"$535,000",1601442000.0
30.228431,-97.741369,"2,193",https://www.zillow.com/homedetails/2702-Little-Valley-Cv-Austin-TX-78741/29462857_zpid/,"$450,000",1601442000.0
30.408567,-97.764087,"4,190",https://www.zillow.com/homedetails/6003-Rain-Creek-Pkwy-Austin-TX-78759/29365153_zpid/,"$870,000",1601442000.0
30.295015,-97.768812,"3,660",https://www.zillow.com/homedetails/2101-Exposition-Blvd-Austin-TX-78703/29335158_zpid/,$1.37M,1601442000.0
30.414305,-97.722499,"1,632",https://www.zillow.com/homedetails/3808-Eton-Ln-Austin-TX-78727/58305292_zpid/,"$465,000",1601442000.0
30.293609,-97.699736,"1,653",https://www.zillow.com/homedetails/4109-Berkman-Dr-Austin-TX-78723/2100709723_zpid/,"$570,000",1601442000.0
30.242523,-97.875907,"2,276",https://www.zillow.com/homedetails/7320-Highland-Bluff-Cv-Austin-TX-78735/110539781_zpid/,"$445,000",1601442000.0
30.355463,-97.660063,"2,467",https://www.zillow.com/homedetails/2316-Bettylou-Ln-Austin-TX-78754/249890734_zpid/,"$345,000",1601355600.0
30.281316,-97.681918,"1,026",https://www.zillow.com/homedetails/1708-Meander-Dr-Austin-TX-78721/29392810_zpid/,"$420,000",1601355600.0
30.275086,-97.855398,"3,427",https://www.zillow.com/homedetails/7501-Loasa-Cv-Austin-TX-78735/29328842_zpid/,$1.18M,1601355600.0
30.241906,-97.777814,"1,868",https://www.zillow.com/homedetails/2807-Del-Curto-Rd-UNIT-E-Austin-TX-78704/2078177669_zpid/,"$825,000",1601355600.0
30.200423,-97.788148,"1,433",https://www.zillow.com/homedetails/6412-Middleham-Pl-Austin-TX-78745/29494643_zpid/,"$421,000",1601355600.0
30.217632,-97.885023,"3,437",https://www.zillow.com/homedetails/7016-Via-Correto-Dr-Austin-TX-78749/70342626_zpid/,"$639,900",1601355600.0
30.301063,-97.639813,888,https://www.zillow.com/homedetails/6916-Colony-Loop-Dr-Austin-TX-78724/58301473_zpid/,"$219,000",1601355600.0
30.187368,-97.747846,"1,090",https://www.zillow.com/homedetails/6002-Softwood-Dr-Austin-TX-78744/29502365_zpid/,"$260,000",1601269200.0
30.146004,-97.720412,"2,576",https://www.zillow.com/homedetails/8408-Orizzonte-Austin-TX-78744/2077683566_zpid/,"$362,402",1601269200.0
30.399113,-97.851661,"1,259",https://www.zillow.com/homedetails/11203-Ranch-Road-2222-APT-905-Austin-TX-78730/70352821_zpid/,"$240,000",1601269200.0
30.399113,-97.851661,"1,259",https://www.zillow.com/homedetails/11203-Ranch-Road-2222-APT-1302-Austin-TX-78730/70352826_zpid/,"$240,000",1601269200.0
30.227127,-97.857726,,https://www.zillow.com/homedetails/5605-Reynolds-Rd-Austin-TX-78749/125889143_zpid/,"$365,000",1601269200.0
30.197463,-97.728677,"1,752",https://www.zillow.com/homedetails/5801-Ann-Jene-Ct-Austin-TX-78744/70341435_zpid/,"$285,750",1601269200.0
30.383876,-97.765327,"2,004",https://www.zillow.com/homedetails/8504-Adirondack-Cv-Austin-TX-78759/29362446_zpid/,"$680,000",1601269200.0
30.471996,-97.682447,"1,910",https://www.zillow.com/homedetails/4020-Kenter-Xing-Austin-TX-78728/119631961_zpid/,"$357,000",1601269200.0
30.490976,-97.801355,"1,721",https://www.zillow.com/homedetails/12307-Maypole-Bnd-Austin-TX-78717/2081536474_zpid/,"$364,883",1601269200.0
30.263973,-97.697422,728,https://www.zillow.com/homedetails/3705-Govalle-Ave-Austin-TX-78702/29385516_zpid/,"$450,000",1601269200.0
30.288655,-97.719773,"1,648",https://www.zillow.com/homedetails/3204-Lafayette-Ave-Austin-TX-78722/29394502_zpid/,"$575,000",1601269200.0
30.153486,-97.755316,"2,277",https://www.zillow.com/homedetails/8908-Cattle-Baron-Path-Austin-TX-78747/305429057_zpid/,"$380,500",1601010000.0
30.369729,-97.899535,"3,019",https://www.zillow.com/homedetails/12817-Texas-Sage-Ct-Austin-TX-78732/29357312_zpid/,"$569,000",1601010000.0
30.502488,-97.742925,"3,031",https://www.zillow.com/homedetails/8904-Sharpstone-Trl-Austin-TX-78717/29577848_zpid/,"$390,000",1601010000.0
30.376413,-97.697619,"1,387",https://www.zillow.com/homedetails/1113-S-Meadows-Dr-Austin-TX-78758/29432416_zpid/,"$416,100",1601010000.0
30.213504,-97.814472,"1,221",https://www.zillow.com/homedetails/2802-Cornish-Cir-Austin-TX-78745/58314625_zpid/,"$327,000",1601010000.0
30.425466,-97.711819,"1,585",https://www.zillow.com/homedetails/3800-Beaconsdale-Dr-Austin-TX-78727/58307287_zpid/,"$357,000",1601010000.0
30.265991,-97.787844,"1,411",https://www.zillow.com/homedetails/1000-Liberty-Park-Dr-APT-304-Austin-TX-78746/62604763_zpid/,"$599,000",1601010000.0
30.313963,-97.696984,"1,346",https://www.zillow.com/homedetails/1418-Northridge-Dr-Austin-TX-78723/29407015_zpid/,"$456,800",1601010000.0
30.260484,-97.723742,512,https://www.zillow.com/homedetails/1800-E-4th-St-UNIT-306-Austin-TX-78702/305428558_zpid/,"$252,000",1601010000.0
30.418507,-97.720447,"1,312",https://www.zillow.com/homedetails/12212-T-Brigadoon-Ln-111-Austin-TX-78727/58307068_zpid/,"$269,900",1601010000.0
30.306947,-97.68573,"1,801",https://www.zillow.com/homedetails/5700-Wellington-Dr-Austin-TX-78723/29404099_zpid/,"$525,000",1601010000.0
30.368262,-97.73131,"1,051",https://www.zillow.com/homedetails/8420-Briarwood-Ln-Austin-TX-78757/29426235_zpid/,"$350,000",1600923600.0
30.263016,-97.757034,"1,369",https://www.zillow.com/homedetails/210-Lee-Barton-Dr-UNIT-311-Austin-TX-78704/80088282_zpid/,"$609,900",1600923600.0
30.268622,-97.753901,983,https://www.zillow.com/homedetails/300-Bowie-St-APT-3705-Austin-TX-78703/83826890_zpid/,"$738,000",1600923600.0
30.155485,-97.716227,"1,495",https://www.zillow.com/homedetails/7407-Grand-Linden-Way-Austin-TX-78744/2080129455_zpid/,"$290,440",1600837200.0
30.198455,-97.800735,"2,086",https://www.zillow.com/homedetails/7003-Woodhue-Dr-Austin-TX-78745/29497631_zpid/,"$425,000",1600837200.0
30.226987,-97.724341,"1,060",https://www.zillow.com/homedetails/2450-Wickersham-Ln-APT-401-Austin-TX-78741/29464664_zpid/,"$209,900",1600837200.0
30.273704,-97.681904,"2,292",https://www.zillow.com/homedetails/5302-Delores-Ave-Austin-TX-78721/29388173_zpid/,"$600,000",1600837200.0
30.31896,-97.733067,720,https://www.zillow.com/homedetails/909-Capitol-Ct-Austin-TX-78756/29409217_zpid/,"$341,000",1600837200.0
30.360005,-97.717479,850,https://www.zillow.com/homedetails/8507-Kromer-St-Austin-TX-78757/29423303_zpid/,$1.41M,1600837200.0
30.350662,-97.775056,"3,697",https://www.zillow.com/homedetails/6215-Ledge-Mountain-Dr-Austin-TX-78731/29349467_zpid/,$1.43M,1600837200.0
30.147646,-97.942834,"4,042",https://www.zillow.com/homedetails/402-Delayne-Dr-Austin-TX-78737/243292382_zpid/,$1.36M,1600750800.0
30.306172,-97.646479,,https://www.zillow.com/homedetails/7020-Zachary-Dr-Austin-TX-78724/70334182_zpid/,"$130,000",1600750800.0
30.260175,-97.668106,"1,442",https://www.zillow.com/homedetails/2605-Cottonwood-Shores-Dr-Austin-TX-78725/89549189_zpid/,"$379,900",1600750800.0
30.202615,-97.693669,"1,627",https://www.zillow.com/homedetails/7316-Tonka-Ln-Austin-TX-78744/2077972246_zpid/,"$268,990",1600750800.0
30.269219,-97.687143,"1,768",https://www.zillow.com/homedetails/1116-Ebert-Ave-Austin-TX-78721/2078286806_zpid/,"$430,000",1600750800.0
30.389207,-97.892632,"2,178",https://www.zillow.com/homedetails/13102-Mansfield-Dr-Austin-TX-78732/80093824_zpid/,"$565,000",1600750800.0
30.320191,-97.754489,"1,756",https://www.zillow.com/homedetails/2804-W-44th-St-Austin-TX-78731/249911341_zpid/,"$780,000",1600750800.0
30.25839,-97.728711,911,https://www.zillow.com/homedetails/1601-E-Cesar-Chavez-St-APT-302-Austin-TX-78702/80108276_zpid/,"$405,000",1600664400.0
30.391577,-97.697215,"1,622",https://www.zillow.com/homedetails/11604-Barchetta-Dr-Austin-TX-78758/29435012_zpid/,"$386,000",1600664400.0
30.19675,-97.898444,"3,076",https://www.zillow.com/homedetails/6916-Nubian-Ln-Austin-TX-78739/251027801_zpid/,"$655,000",1600664400.0
30.257759,-97.731228,"2,089",https://www.zillow.com/homedetails/1400-Canterbury-St-A-Austin-TX-78702/241934432_zpid/,"$825,000",1600664400.0
30.436148,-97.827567,"2,766",https://www.zillow.com/homedetails/11150-Rio-Vista-Dr-Austin-TX-78726/29374967_zpid/,"$525,000",1600664400.0
30.190339,-97.793084,"2,080",https://www.zillow.com/homedetails/708-Bernstein-St-9-Austin-TX-78745/241933238_zpid/,"$397,000",1600405200.0
30.158154,-97.81386,"4,098",https://www.zillow.com/homedetails/725-Sly-Pass-Road-TX-78748/40988299_zpid/,"$475,000",1600405200.0
30.357523,-97.740056,"1,522",https://www.zillow.com/homedetails/7709-Shoal-Creek-Blvd-Austin-TX-78757/29424643_zpid/,"$550,000",1600405200.0
30.376615,-97.706265,"1,400",https://www.zillow.com/homedetails/10009-Oak-Hollow-Dr-Austin-TX-78758/29431147_zpid/,"$430,000",1600405200.0
30.246421,-97.753647,"1,474",https://www.zillow.com/homedetails/1804-Newton-St-Austin-TX-78704/29473121_zpid/,$1.14M,1600405200.0
30.262377,-97.716161,"1,130",https://www.zillow.com/homedetails/2236-Webberville-Rd-Austin-TX-78702/79980304_zpid/,"$599,900",1600405200.0
30.205066,-97.827777,"1,308",https://www.zillow.com/homedetails/3207-Paisano-Trl-Austin-TX-78745/29488833_zpid/,"$430,000",1600405200.0
30.466063,-97.761643,"1,812",https://www.zillow.com/homedetails/13700-Sage-Grouse-Dr-1401-Austin-TX-78729/243338905_zpid/,"$307,000",1600405200.0
30.327389,-97.682266,"1,618",https://www.zillow.com/homedetails/7504-Brookhollow-Dr-Austin-TX-78752/29413918_zpid/,"$419,000",1600405200.0
30.345716,-97.760119,"2,861",https://www.zillow.com/homedetails/3603-Highland-View-Dr-Austin-TX-78731/29347933_zpid/,"$825,000",1600405200.0
30.406657,-97.697692,887,https://www.zillow.com/homedetails/12166-Metric-Blvd-APT-149-Austin-TX-78758/79974466_zpid/,"$181,000",1600405200.0
30.436291,-97.743518,822,https://www.zillow.com/homedetails/12805-Heinemann-Dr-Austin-TX-78727/29446002_zpid/,"$232,000",1600405200.0
30.466063,-97.761643,"1,812",https://www.zillow.com/homedetails/13700-Sage-Grouse-Dr-1401-Austin-TX-78729/243338905_zpid/,"$307,000",1600405200.0
30.262377,-97.716161,"1,130",https://www.zillow.com/homedetails/2236-Webberville-Rd-Austin-TX-78702/79980304_zpid/,"$599,900",1600405200.0
30.148775,-97.745412,"2,102",https://www.zillow.com/homedetails/9013-Ridgewell-Rd-Austin-TX-78747/121657419_zpid/,"$291,000",1600318800.0
30.147637,-97.721319,"2,766",https://www.zillow.com/homedetails/7912-Yokohama-Ter-Austin-TX-78744/251036682_zpid/,"$497,347",1600318800.0
30.373544,-97.884796,"3,806",https://www.zillow.com/homedetails/12105-Portobella-Dr-Austin-TX-78732/29356981_zpid/,"$615,000",1600318800.0
30.203491,-97.977343,"1,751",https://www.zillow.com/homedetails/218-Village-Oak-Austin-TX-78737/2077779090_zpid/,"$398,641",1600318800.0
30.418601,-97.687363,"1,222",https://www.zillow.com/homedetails/12902-Widge-Dr-Austin-TX-78727/29440948_zpid/,"$284,500",1600318800.0
30.284613,-97.706812,862,https://www.zillow.com/homedetails/2935-Moss-St-2-Austin-TX-78722/2080443792_zpid/,"$399,000",1600318800.0
30.375919,-97.700643,"1,568",https://www.zillow.com/homedetails/10204-Parkfield-Dr-Austin-TX-78758/29432217_zpid/,"$450,000",1600318800.0
30.154066,-97.714863,"1,076",https://www.zillow.com/homedetails/8002-Mandela-Austin-TX-78744/2077827746_zpid/,"$205,000",1600232400.0
30.134788,-97.762794,"2,023",https://www.zillow.com/homedetails/6308-Gunflint-Austin-TX-78747/2077827781_zpid/,"$303,712",1600232400.0
30.299375,-97.697332,"1,200",https://www.zillow.com/homedetails/2515-Doc-Reeves-Austin-TX-78757/2077827753_zpid/,"$188,990",1600232400.0
30.451496,-97.782246,"2,071",https://www.zillow.com/homedetails/9408-Orange-Flower-Dr-Austin-TX-78729/2091108288_zpid/,"$430,000",1600232400.0
30.41496,-97.644294,"1,580",https://www.zillow.com/homedetails/14007-Madrigal-Ln-Pflugerville-TX-78660/251030097_zpid/,"$289,900",1600232400.0
30.188913,-97.985659,"3,464",https://www.zillow.com/homedetails/146-Kinloch-Ct-Austin-TX-78737/114157278_zpid/,"$655,555",1600146000.0
30.347052,-97.715664,"1,648",https://www.zillow.com/homedetails/915-Stobaugh-St-A-Austin-TX-78757/251036681_zpid/,"$555,000",1600146000.0
30.425643,-97.687529,"2,173",https://www.zillow.com/homedetails/13339-Kinder-Pass-Austin-TX-78727/29445194_zpid/,"$420,000",1600146000.0
30.463656,-97.67893,"2,650",https://www.zillow.com/homedetails/15810-Odair-Austin-TX-78728/2077832149_zpid/,"$451,650",1600146000.0
30.434817,-97.704159,"4,653",https://www.zillow.com/homedetails/3800-Mcneil-Dr-Austin-TX-78727/29446296_zpid/,$2.55M,1600146000.0
30.243711,-97.753035,444,https://www.zillow.com/homedetails/2020-S-Congress-Ave-Austin-TX-78704/2110531833_zpid/,"$280,000",1600146000.0
30.276529,-97.683026,,https://www.zillow.com/homedetails/4908-Lott-Ave-Austin-TX-78721/305425459_zpid/,$4.00M,1600146000.0
30.19687,-97.826141,"1,225",https://www.zillow.com/homedetails/8015-Willet-Trl-Austin-TX-78745/29498477_zpid/,"$351,000",1600146000.0
30.239101,-97.588352,"1,469",https://www.zillow.com/homedetails/3903-Reeders-Dr-Austin-TX-78725/64898497_zpid/,"$223,000",1600146000.0
30.300112,-97.701975,"3,243",https://www.zillow.com/homedetails/4701-Ruiz-St-Austin-TX-78723/121655543_zpid/,"$948,000",1600146000.0
30.356507,-97.608022,"2,105",https://www.zillow.com/homedetails/7017-Cromarty-Cv-Austin-TX-78754/70338686_zpid/,"$290,000",1600059600.0
30.369152,-97.672074,"1,228",https://www.zillow.com/homedetails/10910-Sherry-Lee-Cv-Austin-TX-78753/29429267_zpid/,"$544,000",1600059600.0
30.197085,-97.810444,"1,419",https://www.zillow.com/homedetails/2008-Lear-Ln-Austin-TX-78745/29497847_zpid/,"$339,000",1600059600.0
30.25164,-97.761431,"2,546",https://www.zillow.com/homedetails/1103-W-Monroe-St-Austin-TX-78704/29321872_zpid/,$1.15M,1600059600.0
30.272974,-97.744591,,https://www.zillow.com/homedetails/Austin-Court-4-11-Kalamazoo-MI-49008/2077851895_zpid/,"$79,800",1600059600.0
30.508942,-97.739347,"1,152",https://www.zillow.com/homedetails/8913-Pocono-Cv-Austin-TX-78717/29552407_zpid/,"$249,000",1600059600.0
30.277461,-97.765025,"1,314",https://www.zillow.com/homedetails/5812-Francis-Ave-Austin-TX-78703/21868568_zpid/,$2.72M,1600059600.0
30.283467,-97.717093,"2,000",https://www.zillow.com/homedetails/2305-E-22nd-St-1-Austin-TX-78722/29391994_zpid/,"$295,000",1600059600.0
30.158831,-97.826354,"1,542",https://www.zillow.com/homedetails/10732-Marshitahs-Way-Austin-TX-78748/58317138_zpid/,"$250,000",1599800400.0
30.197516,-97.798972,"1,161",https://www.zillow.com/homedetails/7008-Meadow-Run-Austin-TX-78745/29497677_zpid/,"$240,000",1599800400.0
30.281871,-97.67748,"1,923",https://www.zillow.com/homedetails/5204-Samuel-Huston-Ave-A-Austin-TX-78721/251030258_zpid/,"$527,500",1599800400.0
30.334633,-97.858331,"2,907",https://www.zillow.com/homedetails/9300-Caracas-Dr-Austin-TX-78733/29343635_zpid/,"$750,000",1599800400.0
30.436991,-97.822088,"2,865",https://www.zillow.com/homedetails/10904-Chestnut-Ridge-Rd-Austin-TX-78726/29374834_zpid/,"$480,500",1599800400.0
30.280928,-97.740372,"1,363",https://www.zillow.com/homedetails/1801-Lavaca-St-APT-5L-Austin-TX-78701/29389404_zpid/,"$474,250",1599800400.0
30.395271,-97.650154,"2,071",https://www.zillow.com/homedetails/12600-Lucida-Ln-Austin-TX-78753/124839555_zpid/,"$373,000",1599800400.0
30.206044,-97.875808,"2,387",https://www.zillow.com/homedetails/5942-Salcon-Cliff-Dr-Austin-TX-78749/29496657_zpid/,"$460,000",1599800400.0
30.186801,-97.828871,"1,396",https://www.zillow.com/homedetails/9007-Wagtail-Dr-Austin-TX-78748/29504071_zpid/,"$326,600",1599714000.0
30.173301,-97.790942,"1,263",https://www.zillow.com/homedetails/8725-Taline-Cir-Austin-TX-78748/29511142_zpid/,"$300,000",1599714000.0
30.149335,-97.744892,"2,101",https://www.zillow.com/homedetails/9016-Bird-Brook-Ln-Austin-TX-78747/121656972_zpid/,"$281,900",1599714000.0
30.250367,-97.750651,,https://www.zillow.com/homedetails/200-W-Gibson-St-Austin-TX-78704/2083948526_zpid/,"$725,000",1599714000.0
30.238497,-97.767933,745,https://www.zillow.com/homedetails/2801-Dulce-Ln-UNIT-701-Austin-TX-78704/124841592_zpid/,"$330,000",1599714000.0
30.242731,-97.830988,"3,070",https://www.zillow.com/homedetails/4609-Eagle-Feather-Dr-Austin-TX-78735/29475612_zpid/,"$890,000",1599714000.0
30.239321,-97.889898,"1,520",https://www.zillow.com/homedetails/8004-Red-Willow-Dr-Austin-TX-78736/29477646_zpid/,"$355,000",1599714000.0
30.379434,-97.891023,"3,292",https://www.zillow.com/homedetails/12601-Mcnelly-Trl-Austin-TX-78732/29359663_zpid/,"$557,000",1599714000.0
30.299193,-97.767546,"3,818",https://www.zillow.com/homedetails/2706-Townes-Ln-Austin-TX-78703/121656175_zpid/,$2.50M,1599714000.0
30.290052,-97.761815,998,https://www.zillow.com/homedetails/1905-Winsted-Ln-Austin-TX-78703/29333205_zpid/,"$559,000",1599714000.0
30.298518,-97.789452,"2,640",https://www.zillow.com/homedetails/1800-Lakeshore-Dr-Austin-TX-78746/29336282_zpid/,$2.60M,1599714000.0
30.241415,-97.779786,"1,415",https://www.zillow.com/homedetails/2003-Cody-Ct-A-Austin-TX-78704/124719437_zpid/,"$380,000",1599714000.0
30.444563,-97.806547,"1,616",https://www.zillow.com/homedetails/11558-Spicewood-Pkwy-APT-10-Austin-TX-78750/58300466_zpid/,"$355,000",1599714000.0
30.149775,-97.941394,,https://www.zillow.com/homedetails/198-Tiffanie-Austin-TX-78737/2077751923_zpid/,"$290,000",1599627600.0
30.178337,-97.787311,"1,056",https://www.zillow.com/homedetails/202-Virtus-Bnd-Austin-TX-78748/251031927_zpid/,"$325,000",1599627600.0
30.248225,-97.759291,"4,033",https://www.zillow.com/homedetails/805-W-Annie-St-Austin-TX-78704/29472629_zpid/,$2.57M,1599627600.0
30.288264,-97.643878,"1,395",https://www.zillow.com/homedetails/5720-Toscana-Ave-Austin-TX-78724/70326710_zpid/,"$299,900",1599627600.0
30.284924,-97.583116,"4,058",https://www.zillow.com/homedetails/12401-Jarrod-Lee-Cv-Austin-TX-78724/29390723_zpid/,"$555,000",1599627600.0
30.430408,-97.796518,"2,539",https://www.zillow.com/homedetails/10804-Leafwood-Ln-Austin-TX-78750/29372280_zpid/,"$775,000",1599627600.0
30.183165,-97.754917,934,https://www.zillow.com/homedetails/2509-Lakehurst-Dr-Austin-TX-78744/29503194_zpid/,"$223,000",1599541200.0
30.171588,-97.869437,"1,919",https://www.zillow.com/homedetails/11325-Stormy-Ridge-Rd-Austin-TX-78739/29511850_zpid/,"$375,000",1599541200.0
30.296274,-97.885737,"3,104",https://www.zillow.com/homedetails/9401-Creeks-Edge-Cir-Austin-TX-78733/29334644_zpid/,"$815,000",1599541200.0
30.267443,-97.749408,753,https://www.zillow.com/homedetails/360-Nueces-St-APT-1306-Austin-TX-78701/89552678_zpid/,"$420,000",1599541200.0
30.34767,-97.700545,"1,080",https://www.zillow.com/homedetails/8203-S-Red-Oak-Cir-Austin-TX-78753/29419419_zpid/,"$260,000",1599541200.0
30.281361,-97.677539,840,https://www.zillow.com/homedetails/5203-Samuel-Huston-Ave-Austin-TX-78721/29391456_zpid/,"$350,000",1599541200.0
30.430298,-97.839357,"2,508",https://www.zillow.com/homedetails/9117-Villa-Norte-Dr-VH-19-Austin-TX-78726/119628969_zpid/,"$515,000",1599541200.0
30.153698,-97.760591,"1,800",https://www.zillow.com/homedetails/9316-Cattle-Baron-Austin-TX-78747/2077936734_zpid/,"$335,195",1599454800.0
30.175389,-97.81795,"1,591",https://www.zillow.com/homedetails/1520-Huckleberry-Ln-Austin-TX-78748/94643202_zpid/,"$310,000",1599195600.0
30.148649,-97.738191,"2,068",https://www.zillow.com/homedetails/8801-Milton-Lease-Dr-Austin-TX-78747/80098159_zpid/,"$290,000",1599195600.0
30.137833,-97.770149,"2,248",https://www.zillow.com/homedetails/5721-Kennedy-St-Austin-TX-78747/251032625_zpid/,"$295,500",1599195600.0
30.239858,-97.896888,"1,717",https://www.zillow.com/homedetails/8410-Spring-Valley-Dr-Austin-TX-78736/29477847_zpid/,"$369,000",1599195600.0
30.273755,-97.682042,"1,778",https://www.zillow.com/homedetails/5214-Delores-Ave-Austin-TX-78721/144237736_zpid/,"$580,000",1599195600.0
30.208468,-97.792009,"1,265",https://www.zillow.com/homedetails/6001-Libyan-Dr-Austin-TX-78745/29489893_zpid/,"$379,000",1599195600.0
30.358397,-97.667413,"1,324",https://www.zillow.com/homedetails/1804-Arborside-Dr-Austin-TX-78754/250997408_zpid/,"$280,000",1599195600.0
30.341811,-97.869122,"2,702",https://www.zillow.com/homedetails/1602-Lipan-Trl-Austin-TX-78733/29346771_zpid/,"$800,000",1599195600.0
30.427021,-97.688018,"2,018",https://www.zillow.com/homedetails/13421-Kinder-Pass-Austin-TX-78727/29445186_zpid/,"$417,500",1599195600.0
30.294872,-97.873298,"4,078",https://www.zillow.com/homedetails/2112-Wimberly-Ln-Austin-TX-78735/29334605_zpid/,$1.26M,1599195600.0
30.334818,-97.733467,720,https://www.zillow.com/homedetails/1700-Romeria-Dr-Austin-TX-78757/29414818_zpid/,$1.39M,1599195600.0
30.196487,-97.906124,"2,651",https://www.zillow.com/homedetails/7425-Brecourt-Manor-Way-Austin-TX-78739/70342833_zpid/,"$482,000",1599195600.0
30.150318,-97.738976,"1,314",https://www.zillow.com/homedetails/7008-Walkup-Ln-Austin-TX-78747/70342372_zpid/,"$235,000",1599109200.0
30.489792,-97.733125,"3,374",https://www.zillow.com/homedetails/15701-Foxboro-Ct-Austin-TX-78717/29616220_zpid/,"$506,000",1599109200.0
30.225489,-97.72467,704,https://www.zillow.com/homedetails/2450-Wickersham-Ln-M1303-Austin-TX-78741/29464730_zpid/,"$172,000",1599109200.0
30.2358,-97.743082,"1,600",https://www.zillow.com/homedetails/2210-Schriber-St-B-Austin-TX-78704/124842254_zpid/,"$520,000",1599109200.0
30.375986,-97.89711,"3,336",https://www.zillow.com/homedetails/3313-Oxsheer-Dr-Austin-TX-78732/29359898_zpid/,"$575,000",1599109200.0
30.372473,-97.87857,"4,005",https://www.zillow.com/homedetails/11708-Portofino-Dr-Austin-TX-78732/29356904_zpid/,"$757,500",1599109200.0
30.504505,-97.762282,"4,265",https://www.zillow.com/homedetails/10909-Roy-Butler-Dr-Austin-TX-78717/80112405_zpid/,"$725,000",1599109200.0
30.314076,-97.739205,"1,459",https://www.zillow.com/homedetails/1103-W-45th-St-Austin-TX-78756/29404978_zpid/,"$540,000",1599109200.0
30.164707,-97.834358,"2,276",https://www.zillow.com/homedetails/10809-Dinah-Dr-Austin-TX-78748/119616859_zpid/,"$364,900",1599022800.0
30.192381,-97.920104,"4,849",https://www.zillow.com/homedetails/7929-Crandall-Rd-Austin-TX-78739/70343165_zpid/,"$855,000",1599022800.0
30.254104,-97.758047,"2,291",https://www.zillow.com/homedetails/915-James-St-Austin-TX-78704/29322015_zpid/,$1.18M,1599022800.0
30.433833,-97.813181,"3,755",https://www.zillow.com/homedetails/10203-Lockerbie-Ct-Austin-TX-78750/29374620_zpid/,"$866,500",1599022800.0
30.252597,-97.789255,"1,924",https://www.zillow.com/homedetails/2104-Four-Oaks-Ln-Austin-TX-78704/29472435_zpid/,"$950,000",1599022800.0
30.376821,-97.899693,"3,493",https://www.zillow.com/homedetails/3438-Oxsheer-Dr-Austin-TX-78732/29359981_zpid/,"$585,000",1599022800.0
30.193886,-97.7605,"1,289",https://www.zillow.com/homedetails/6000-Wagon-Bnd-Austin-TX-78744/29500250_zpid/,"$324,900",1598936400.0
30.178614,-97.831867,"1,148",https://www.zillow.com/homedetails/9804-Briar-Ridge-Dr-Austin-TX-78748/29509802_zpid/,"$304,000",1598936400.0
30.1947,-97.887459,"2,542",https://www.zillow.com/homedetails/6207-Dedham-Ln-Austin-TX-78739/29501916_zpid/,"$565,000",1598936400.0
30.170004,-97.984013,"2,973",https://www.zillow.com/homedetails/433-Wild-Rose-Dr-Austin-TX-78737/111961964_zpid/,"$470,000",1598936400.0
30.184719,-97.784075,"2,022",https://www.zillow.com/homedetails/7403-Merrick-Ln-Austin-TX-78745/2078748566_zpid/,"$370,000",1598936400.0
30.394006,-97.828391,"2,429",https://www.zillow.com/homedetails/7328-Colina-Vista-Loop-A-Austin-TX-78750/110539003_zpid/,"$420,000",1598936400.0
30.233971,-97.769656,"1,681",https://www.zillow.com/homedetails/918-Cardinal-Ln-B-Austin-TX-78704/241938541_zpid/,"$675,000",1598936400.0
30.227324,-97.703955,"1,608",https://www.zillow.com/homedetails/1710-Brassie-St-Austin-TX-78741/145655642_zpid/,"$529,000",1598936400.0
30.233658,-97.783825,"1,709",https://www.zillow.com/homedetails/3900-Valley-View-Rd-Austin-TX-78704/29477151_zpid/,"$890,000",1598936400.0
30.436771,-97.746856,798,https://www.zillow.com/homedetails/6016-Baton-Rouge-Dr-Austin-TX-78727/29373711_zpid/,"$267,000",1598936400.0
30.2382,-97.694155,"1,178",https://www.zillow.com/homedetails/607-Montopolis-Dr-Austin-TX-78741/29461271_zpid/,"$700,000",1598936400.0
30.231784,-97.585848,,https://www.zillow.com/homedetails/3503-Tilmon-Ln-Austin-TX-78725/306649279_zpid/,"$248,100",1598936400.0
30.22552,-97.739507,"1,408",https://www.zillow.com/homedetails/2001-Sharper-Mews-Ln-Austin-TX-78741/2081676291_zpid/,"$400,000",1598936400.0
